Customer ID,Recency,Frequency,Monetary_Total,Monetary_Avg,Monetary_Std,Transaction_Count,R_Score,F_Score,M_Score,RFM_Segment,Rule_Segment,FirstPurchaseDate,LastPurchaseDate,CustomerLifespan_Days,UniqueProdCategories,Country,MaxTransactionAmount,AvgDaysBetweenPurchases
13446,429,11,3881.89,20.218177083333334,16.617743948474587,192,1,5,5,155,At_Risk_HighValue,2010-02-14 11:52:00,2010-10-05 18:51:00,233,113,United Kingdom,152.64,21.181818181818183
13447,22,3,1129.14,19.137966101694918,10.47089476459605,59,4,3,3,433,Loyal,2011-11-04 10:10:00,2011-11-16 13:38:00,12,55,United Kingdom,53.55,4.0
13448,16,13,9240.87,16.560698924731184,18.772894026734214,558,5,5,5,555,Champions,2009-12-06 12:14:00,2011-11-23 12:33:00,717,321,United Kingdom,359.71,55.15384615384615
13449,23,1,291.88,15.362105263157895,7.659206935263793,19,4,1,2,412,Standard,2011-11-16 08:28:00,2011-11-16 08:28:00,0,19,United Kingdom,34.0,0.0
13450,26,13,4120.04,28.027482993197278,19.722566202040916,147,4,5,5,455,Champions,2010-04-15 19:15:00,2011-11-13 11:54:00,576,57,United Kingdom,103.68,44.30769230769231
13451,25,11,7190.92,6.9010748560460655,4.797938237573199,1042,4,5,5,455,Champions,2010-03-21 16:13:00,2011-11-13 15:58:00,601,561,United Kingdom,39.8,54.63636363636363
13452,258,3,729.8,243.26666666666665,89.60476177822991,3,2,3,3,233,Standard,2010-08-24 09:53:00,2011-03-25 14:19:00,213,2,United Kingdom,295.0,71.0
13453,165,3,781.69,19.542250000000003,7.762650712852125,40,3,3,3,333,Standard,2010-11-02 13:23:00,2011-06-27 09:34:00,236,33,United Kingdom,39.8,78.66666666666667
13454,640,1,219.87,9.559565217391304,8.32310228343695,23,1,1,1,111,Dormant,2010-03-08 14:40:00,2010-03-08 14:40:00,0,23,United Kingdom,35.400000000000006,0.0
13455,24,6,2905.93,20.18006944444444,10.32774797895563,144,4,4,4,444,Champions,2009-12-09 08:58:00,2011-11-15 11:21:00,706,79,United Kingdom,63.75,117.66666666666667
13456,17,6,1766.72,28.043174603174602,35.714791723092276,63,5,4,4,544,Champions,2011-05-16 15:34:00,2011-11-22 09:18:00,189,43,United Kingdom,207.50000000000003,31.5
13457,688,2,148.22,16.468888888888888,11.854543901437589,9,1,2,1,121,Dormant,2009-12-02 12:46:00,2010-01-20 08:48:00,48,9,United Kingdom,46.8,24.0
13458,6,16,11959.27,24.658288659793815,17.43105522092253,485,5,5,5,555,Champions,2010-11-16 14:01:00,2011-12-02 15:29:00,381,290,United Kingdom,122.4,23.8125
13459,624,2,1160.41,15.896027397260275,6.021980049905612,73,1,2,3,123,Dormant,2010-01-26 13:35:00,2010-03-25 10:24:00,57,57,United Kingdom,39.6,28.5
13460,28,2,183.44,10.790588235294118,3.426091925554967,17,4,2,1,421,Standard,2011-10-21 09:50:00,2011-11-10 17:17:00,20,16,United Kingdom,17.0,10.0
13461,38,6,4160.0,67.09677419354838,47.717766453651464,62,4,4,5,445,Champions,2010-04-21 16:01:00,2011-11-01 09:01:00,558,30,United Kingdom,208.8,93.0
13462,252,5,1153.8500000000001,16.251408450704226,6.593197640810164,71,2,4,3,243,Standard,2009-12-14 09:48:00,2011-04-01 11:20:00,473,64,United Kingdom,39.6,94.6
13464,57,6,3097.64,20.514172185430464,11.516734106369793,151,4,4,5,445,Champions,2010-03-31 15:22:00,2011-10-12 15:01:00,559,128,United Kingdom,68.0,93.16666666666667
13465,445,2,931.12,27.385882352941177,33.773226003039845,34,1,2,3,123,Dormant,2010-05-02 15:30:00,2010-09-19 15:13:00,139,34,United Kingdom,175.2,69.5
13466,183,5,1013.35,18.424545454545456,9.143256737675246,55,3,4,3,343,Standard,2010-03-21 13:50:00,2011-06-08 16:39:00,444,49,United Kingdom,51.0,88.8
13467,10,2,1083.71,10.946565656565657,9.402501096008507,99,5,2,3,523,Standard,2011-11-03 16:56:00,2011-11-29 10:01:00,25,89,United Kingdom,39.8,12.5
13468,1,72,13390.51,18.39355769230769,10.2381876435726,728,5,5,5,555,Champions,2009-12-03 13:32:00,2011-12-08 10:39:00,734,290,United Kingdom,163.2,10.194444444444445
13469,652,1,82.4,13.733333333333334,3.9403891516786342,6,1,1,1,111,Dormant,2010-02-24 15:03:00,2010-02-24 15:03:00,0,6,United Kingdom,19.9,0.0
13470,98,2,165.0,16.5,0.0,10,3,2,1,321,Standard,2011-08-16 17:06:00,2011-09-01 14:57:00,15,7,United Kingdom,16.5,7.5
13471,0,4,2531.58,9.736846153846153,7.944928693534759,260,5,3,4,534,Loyal,2011-10-23 13:10:00,2011-12-08 15:44:00,46,214,United Kingdom,45.0,11.5
13472,463,2,592.24,21.15142857142857,10.132214380576848,28,1,2,2,122,Dormant,2010-06-02 09:48:00,2010-09-02 09:41:00,91,24,United Kingdom,47.6,45.5
13473,60,8,2657.76,37.968,49.15582892883773,70,3,4,4,344,Standard,2009-12-15 19:02:00,2011-10-10 11:20:00,663,65,United Kingdom,306.0,82.875
13474,235,3,663.79,5.106076923076923,4.417576152575573,130,2,3,3,233,Standard,2010-08-01 14:40:00,2011-04-17 13:53:00,258,116,United Kingdom,22.95,86.0
13475,190,4,1431.78,16.648604651162792,8.627178417180236,86,2,3,4,234,Standard,2011-02-14 12:36:00,2011-06-01 13:52:00,107,64,United Kingdom,76.32000000000001,26.75
13476,178,5,2061.4700000000003,19.447830188679248,15.876849093943102,106,3,4,4,344,Standard,2010-03-05 09:39:00,2011-06-14 12:00:00,466,86,United Kingdom,125.0,93.2
13477,37,11,2834.17,17.937784810126583,11.72839635452946,158,4,5,4,454,Champions,2010-01-25 11:52:00,2011-11-02 12:04:00,646,112,United Kingdom,90.0,58.72727272727273
13478,468,5,2215.78,17.72624,7.416709954881527,125,1,4,4,144,Standard,2010-01-31 15:51:00,2010-08-27 13:23:00,207,114,United Kingdom,51.0,41.4
13479,200,4,851.37,16.063584905660377,6.447567547992159,53,2,3,3,233,Standard,2010-08-19 16:18:00,2011-05-23 10:45:00,276,45,United Kingdom,39.6,69.0
13480,416,2,627.82,15.31268292682927,3.4880539161474013,41,1,2,3,123,Dormant,2010-01-29 12:35:00,2010-10-19 11:53:00,262,40,United Kingdom,26.0,131.0
13481,45,11,3830.84,17.101964285714285,6.381139788721374,224,4,5,5,455,Champions,2009-12-04 12:37:00,2011-10-25 09:07:00,689,162,United Kingdom,41.6,62.63636363636363
13482,231,2,336.09,16.804499999999997,3.9514027822241085,20,2,2,2,222,Dormant,2010-03-22 10:31:00,2011-04-21 17:03:00,395,20,United Kingdom,23.4,197.5
13483,65,1,140.34,14.034,6.5758619206914615,10,3,1,1,311,Standard,2011-10-05 11:53:00,2011-10-05 11:53:00,0,10,United Kingdom,30.0,0.0
13484,240,3,790.72,20.274871794871796,15.149327390279339,39,2,3,3,233,Standard,2010-03-10 11:46:00,2011-04-12 16:30:00,398,38,United Kingdom,67.5,132.66666666666666
13485,232,11,3019.2200000000003,19.108987341772153,11.911641374801249,158,2,5,5,255,At_Risk_HighValue,2009-12-03 13:46:00,2011-04-20 13:58:00,503,131,United Kingdom,101.7,45.72727272727273
13486,77,3,1122.41,16.2668115942029,5.601415391706979,69,3,3,3,333,Standard,2011-07-07 17:19:00,2011-09-22 13:13:00,76,69,United Kingdom,39.6,25.333333333333332
13487,57,5,846.87,17.283061224489796,5.725661971947595,49,4,4,3,443,Loyal,2009-12-05 10:25:00,2011-10-13 12:07:00,677,31,United Kingdom,35.400000000000006,135.4
13488,16,23,15587.880000000001,21.53022099447514,18.260787537786943,724,5,5,5,555,Champions,2010-01-25 10:13:00,2011-11-22 14:41:00,666,370,United Kingdom,238.8,28.956521739130434
13489,104,4,449.52,32.10857142857143,41.072152433181614,14,3,3,2,332,Standard,2011-02-18 10:42:00,2011-08-26 13:16:00,189,11,United Kingdom,158.4,47.25
13490,653,1,154.25,19.28125,5.913660789102756,8,1,1,1,111,Dormant,2010-02-23 14:48:00,2010-02-23 14:48:00,0,8,United Kingdom,29.9,0.0
13491,51,27,4566.56,17.039402985074627,8.72690254939619,268,4,5,5,455,Champions,2009-12-07 08:24:00,2011-10-19 08:32:00,681,144,United Kingdom,75.0,25.22222222222222
13492,135,3,1269.84,25.3968,14.51249784264077,50,3,3,4,334,Standard,2011-05-09 10:06:00,2011-07-26 14:25:00,78,38,Switzerland,67.5,26.0
13493,274,2,618.63,77.32875,47.671480374238726,8,2,2,3,223,Dormant,2011-02-25 16:42:00,2011-03-09 15:35:00,11,6,Switzerland,156.6,5.5
13494,311,1,316.26000000000005,17.570000000000004,5.548250386648136,18,2,1,2,212,Dormant,2011-02-01 11:58:00,2011-02-01 11:58:00,0,18,United Kingdom,35.400000000000006,0.0
13495,7,10,5374.26,36.5595918367347,29.674343049993535,147,5,5,5,555,Champions,2009-12-07 12:12:00,2011-12-02 11:21:00,724,59,United Kingdom,135.0,72.4
13496,10,2,653.33,18.66657142857143,12.164894511971529,35,5,2,3,523,Standard,2010-12-15 10:17:00,2011-11-29 10:58:00,349,28,United Kingdom,70.80000000000001,174.5
13497,282,6,1320.3300000000002,19.706417910447765,7.857404286768946,67,2,4,4,244,Standard,2010-02-08 10:27:00,2011-03-02 09:04:00,386,52,United Kingdom,40.8,64.33333333333333
13498,729,1,327.38,19.25764705882353,9.411319334591036,17,1,1,2,112,Dormant,2009-12-09 15:26:00,2009-12-09 15:26:00,0,17,United Kingdom,51.0,0.0
13499,17,5,1159.1100000000001,27.597857142857144,17.988382366800415,42,5,4,3,543,Loyal,2011-03-15 08:52:00,2011-11-22 11:21:00,252,31,United Kingdom,102.0,50.4
13500,22,4,1466.3,17.250588235294117,5.422054687183847,85,4,3,4,434,Loyal,2010-11-03 13:16:00,2011-11-16 15:35:00,378,77,United Kingdom,39.6,94.5
13501,287,3,2885.11,25.30798245614035,18.922214419786126,114,2,3,4,234,At_Risk_HighValue,2010-05-18 13:24:00,2011-02-24 18:59:00,282,90,Switzerland,102.0,94.0
13502,16,5,780.5,23.651515151515152,23.20331430006446,33,5,4,3,543,Loyal,2010-06-09 10:52:00,2011-11-23 10:39:00,531,28,United Kingdom,107.1,106.2
13503,70,6,1905.39,9.623181818181818,8.360887335251217,198,3,4,4,344,Standard,2010-02-16 13:49:00,2011-09-29 13:23:00,589,158,United Kingdom,81.2,98.16666666666667
13504,63,1,295.93,13.451363636363636,5.436369845730431,22,3,1,2,312,Standard,2011-10-06 13:20:00,2011-10-06 13:20:00,0,22,United Kingdom,22.5,0.0
13505,72,4,4393.63,20.435488372093022,27.056715244657322,215,3,3,5,335,Standard,2011-04-21 12:07:00,2011-09-28 11:56:00,159,182,Switzerland,320.0,39.75
13506,315,5,1639.2,16.726530612244897,6.176709346790032,98,2,4,4,244,Standard,2010-09-05 12:33:00,2011-01-27 13:53:00,144,55,United Kingdom,44.55,28.8
13507,2,4,2479.16,15.303456790123455,5.936384214452394,162,5,3,4,534,Loyal,2011-07-17 11:50:00,2011-12-06 13:13:00,142,146,United Kingdom,39.6,35.5
13508,243,2,287.05,10.251785714285715,7.396261845399626,28,2,2,1,221,Dormant,2010-03-07 11:58:00,2011-04-10 11:58:00,399,27,United Kingdom,27.25,199.5
13509,8,8,1114.72,22.749387755102042,19.900266791361037,49,5,4,3,543,Loyal,2010-07-20 12:10:00,2011-12-01 10:10:00,498,27,United Kingdom,127.2,62.25
13510,0,11,4558.29,15.772629757785467,5.74021794779076,289,5,5,5,555,Champions,2009-12-21 11:53:00,2011-12-08 13:46:00,717,176,United Kingdom,40.8,65.18181818181819
13511,676,1,282.76,56.552,45.962389733346114,5,1,1,1,111,Dormant,2010-02-01 12:10:00,2010-02-01 12:10:00,0,5,United Kingdom,130.8,0.0
13512,260,4,713.39,18.292051282051283,8.635906126682938,39,2,3,3,233,Standard,2010-05-05 13:22:00,2011-03-24 10:03:00,322,31,United Kingdom,45.0,80.5
13513,126,3,824.59,20.61475,15.4443703107272,40,3,3,3,333,Standard,2010-02-22 16:36:00,2011-08-05 11:50:00,528,32,United Kingdom,91.44,176.0
13514,73,4,815.9000000000001,38.852380952380955,18.080061367363196,21,3,3,3,333,Standard,2010-01-26 15:11:00,2011-09-27 09:39:00,608,15,United Kingdom,79.2,152.0
13515,72,6,1265.82,16.655526315789473,9.182261507165045,76,3,4,4,344,Standard,2010-03-05 11:58:00,2011-09-28 11:26:00,571,64,United Kingdom,81.6,95.16666666666667
13516,20,4,1685.26,27.6272131147541,37.67635165153988,61,4,3,4,434,Loyal,2010-10-18 08:52:00,2011-11-18 13:15:00,396,55,United Kingdom,180.0,99.0
13517,59,3,2128.42,15.09517730496454,4.869670655164164,141,3,3,4,334,Standard,2011-06-13 08:44:00,2011-10-11 11:43:00,120,125,United Kingdom,35.400000000000006,40.0
13518,85,1,659.44,17.353684210526318,5.351401140622151,38,3,1,3,313,Standard,2011-09-15 10:29:00,2011-09-15 10:29:00,0,36,United Kingdom,35.400000000000006,0.0
13519,77,2,343.21,18.063684210526315,5.540893640847232,19,3,2,2,322,Standard,2010-09-23 11:45:00,2011-09-22 18:24:00,364,19,United Kingdom,29.96,182.0
13520,58,11,6909.4,33.70439024390244,32.72880353192394,205,4,5,5,455,Champions,2009-12-17 11:11:00,2011-10-12 10:20:00,663,81,Switzerland,200.0,60.27272727272727
13521,0,3,1093.65,2.508371559633028,2.392881658052097,436,5,3,3,533,Loyal,2011-11-29 15:09:00,2011-12-08 13:50:00,8,313,United Kingdom,17.0,2.6666666666666665
13522,29,1,125.80000000000001,25.160000000000004,9.370325501283295,5,4,1,1,411,Standard,2011-11-09 15:11:00,2011-11-09 15:11:00,0,5,United Kingdom,35.7,0.0
13523,32,6,5101.52,22.084502164502165,19.691778809591195,231,4,4,5,445,Champions,2010-11-02 14:55:00,2011-11-06 15:11:00,369,177,United Kingdom,165.0,61.5
13524,40,5,680.1800000000001,25.191851851851855,12.082589201961715,27,4,4,3,443,Loyal,2011-05-04 12:26:00,2011-10-30 12:34:00,179,17,United Kingdom,40.8,35.8
13525,14,2,628.78,104.79666666666667,98.95851285597752,6,5,2,3,523,Standard,2011-04-05 15:36:00,2011-11-25 12:01:00,233,5,United Kingdom,232.0,116.5
13526,737,2,1182.0,26.863636363636363,40.5802435085539,44,1,2,3,123,Dormant,2009-12-01 12:56:00,2009-12-01 13:13:00,0,29,United Kingdom,244.8,0.0
13527,33,12,4683.74,10.248884026258205,6.516420912972811,457,4,5,5,455,Champions,2010-01-21 12:37:00,2011-11-06 12:04:00,653,266,United Kingdom,35.8,54.416666666666664
13529,78,2,307.76,20.517333333333333,12.543615602407161,15,3,2,2,322,Standard,2011-05-19 11:50:00,2011-09-22 09:15:00,125,15,United Kingdom,50.85,62.5
13530,633,1,402.98,22.387777777777778,7.423914106022158,18,1,1,2,112,Dormant,2010-03-15 14:10:00,2010-03-15 14:10:00,0,18,United Kingdom,35.400000000000006,0.0
13531,204,6,1738.52,19.31688888888889,7.572435917051572,90,2,4,4,244,Standard,2009-12-03 15:20:00,2011-05-18 16:56:00,531,44,United Kingdom,41.6,88.5
13532,33,1,210.31,3.1865151515151515,3.843936080643719,66,4,1,1,411,Standard,2011-11-06 12:25:00,2011-11-06 12:25:00,0,66,United Kingdom,30.0,0.0
13533,182,3,270.79,3.563026315789474,2.1821353576939826,76,3,3,1,331,HighEngagement_LowValue,2011-03-17 12:47:00,2011-06-10 11:54:00,84,61,United Kingdom,13.05,28.0
13534,1,35,7720.900000000001,19.696173469387755,8.355040143898085,392,5,5,5,555,Champions,2010-07-07 15:00:00,2011-12-07 14:52:00,517,163,United Kingdom,58.5,14.771428571428572
13535,402,1,89.5,89.5,0.0,1,2,1,1,211,Dormant,2010-11-02 11:49:00,2010-11-02 11:49:00,0,1,United Kingdom,89.5,0.0
13536,0,7,3448.29,19.264189944134078,16.02661156992197,179,5,4,5,545,Champions,2011-09-25 13:30:00,2011-12-08 16:38:00,74,91,United Kingdom,89.10000000000001,10.571428571428571
13537,425,2,717.85,17.09166666666667,7.420167941254615,42,1,2,3,123,Dormant,2010-09-14 10:41:00,2010-10-10 12:45:00,26,38,United Kingdom,39.8,13.0
13538,42,12,3112.73,21.616180555555555,18.759956684926497,144,4,5,5,455,Champions,2010-02-02 12:47:00,2011-10-27 16:34:00,632,105,United Kingdom,70.8,52.666666666666664
13539,85,7,1569.36,18.248372093023253,9.93825654735751,86,3,4,4,344,Standard,2010-04-28 12:04:00,2011-09-15 10:18:00,504,69,United Kingdom,63.5,72.0
13540,466,3,632.39,19.7621875,7.993987552902979,32,1,3,3,133,Standard,2010-02-22 09:22:00,2010-08-29 14:20:00,188,26,United Kingdom,35.7,62.666666666666664
13541,426,2,785.25,78.525,50.78273574749593,10,1,2,3,123,Dormant,2010-05-18 16:15:00,2010-10-08 16:37:00,143,10,United Kingdom,163.2,71.5
13542,376,17,4006.17,11.887744807121662,10.660032733306165,337,2,5,5,255,At_Risk_HighValue,2009-12-10 19:53:00,2010-11-28 11:24:00,352,98,United Kingdom,76.19999999999999,20.705882352941178
13543,633,2,1439.61,30.63,24.267206266894416,47,1,2,4,124,Dormant,2010-01-21 14:30:00,2010-03-15 13:34:00,52,37,United Kingdom,81.6,26.0
13544,39,6,829.0,3.2131782945736433,2.8629415322556953,258,4,4,3,443,Loyal,2010-03-05 11:31:00,2011-10-31 11:57:00,605,219,United Kingdom,25.5,100.83333333333333
13545,390,2,374.64,6.572631578947369,4.965171744373786,57,2,2,2,222,Dormant,2010-06-13 11:49:00,2010-11-14 11:27:00,153,54,United Kingdom,30.6,76.5
13546,11,5,1092.14,7.138169934640524,7.080134127289252,153,5,4,3,543,Loyal,2010-10-11 17:23:00,2011-11-27 14:50:00,411,95,United Kingdom,51.0,82.2
13547,407,1,175.53,3.7346808510638296,3.5143561789396696,47,2,1,1,211,Dormant,2010-10-27 14:14:00,2010-10-27 14:14:00,0,44,United Kingdom,23.8,0.0
13548,95,3,908.99,4.860909090909091,5.919970187304396,187,3,3,3,333,Standard,2010-08-25 13:44:00,2011-09-04 14:50:00,375,169,United Kingdom,54.18,125.0
13549,25,8,1005.8000000000001,17.047457627118646,6.732534388101311,59,4,4,3,443,Loyal,2010-11-17 12:17:00,2011-11-14 09:20:00,361,44,United Kingdom,45.0,45.125
13550,382,1,349.51,7.943409090909091,6.869242517118259,44,2,1,2,212,Dormant,2010-11-21 15:24:00,2010-11-21 15:24:00,0,40,United Kingdom,34.8,0.0
13551,318,2,244.2,48.839999999999996,58.561851917438524,5,2,2,1,221,Dormant,2010-02-11 15:01:00,2011-01-24 14:46:00,346,5,United Kingdom,152.39999999999998,173.0
13552,65,22,6978.92,33.5525,27.269919714880697,208,3,5,5,355,Standard,2010-02-19 13:28:00,2011-10-04 15:19:00,592,162,United Kingdom,175.2,26.90909090909091
13553,674,1,517.8,5.508510638297872,4.451898944221783,94,1,1,2,112,Dormant,2010-02-03 12:21:00,2010-02-03 12:21:00,0,85,United Kingdom,27.9,0.0
13554,379,7,1638.28,8.232562814070352,7.434669873376018,199,2,4,4,244,Standard,2010-09-19 12:39:00,2010-11-24 15:05:00,66,156,United Kingdom,59.7,9.428571428571429
13555,73,13,8999.19,22.111031941031943,25.460465807394787,407,3,5,5,355,Standard,2010-01-19 13:20:00,2011-09-27 12:36:00,615,264,United Kingdom,229.5,47.30769230769231
13556,428,2,200.82,22.313333333333333,11.049959275943056,9,1,2,1,121,Dormant,2010-09-30 09:01:00,2010-10-06 16:44:00,6,8,United Kingdom,45.0,3.0
13557,27,13,3032.26,16.84588888888889,8.567984110596198,180,4,5,5,455,Champions,2009-12-08 17:41:00,2011-11-11 15:24:00,702,126,United Kingdom,60.0,54.0
13558,5,4,605.06,3.457485714285714,2.871058811572377,175,5,3,2,532,Loyal,2011-10-02 13:01:00,2011-12-04 11:24:00,62,123,United Kingdom,16.6,15.5
13559,512,2,990.0,495.0,233.3452377915607,2,1,2,3,123,Dormant,2010-06-14 11:52:00,2010-07-15 09:52:00,30,1,United Kingdom,660.0,15.0
13560,6,1,174.37,5.283939393939394,2.835004342362128,33,5,1,1,511,Standard,2011-12-02 13:11:00,2011-12-02 13:11:00,0,32,United Kingdom,14.75,0.0
13561,215,11,1820.72,7.814248927038626,8.271880205093847,233,2,5,4,254,Standard,2010-02-28 13:42:00,2011-05-08 12:39:00,433,131,United Kingdom,81.6,39.36363636363637
13562,81,8,4838.18,24.684591836734697,15.873281512856579,196,3,4,5,345,Standard,2010-01-14 16:33:00,2011-09-19 10:51:00,612,88,United Kingdom,170.0,76.5
13563,83,2,777.53,15.867959183673468,28.898367959943677,49,3,2,3,323,Standard,2011-07-22 17:21:00,2011-09-16 14:45:00,55,49,United Kingdom,165.0,27.5
13564,143,37,17249.55,13.571636506687646,17.938779573742682,1271,3,5,5,355,Standard,2009-12-02 11:55:00,2011-07-18 14:33:00,593,484,United Kingdom,550.64,16.027027027027028
13565,18,3,414.8,6.913333333333333,6.3581730844442585,60,5,3,2,532,Loyal,2010-10-24 15:51:00,2011-11-20 14:33:00,391,45,United Kingdom,37.5,130.33333333333334
13566,40,5,1708.1200000000001,4.56716577540107,4.48977891814719,374,4,4,4,444,Champions,2010-03-10 12:22:00,2011-10-30 11:59:00,598,263,United Kingdom,47.6,119.6
13567,427,4,1083.69,5.338374384236453,4.910827582221849,203,1,3,3,133,Standard,2010-06-16 12:48:00,2010-10-07 12:51:00,113,180,United Kingdom,30.0,28.25
13568,172,1,192.85,4.382954545454545,2.7759964308212552,44,3,1,1,311,Standard,2011-06-19 14:42:00,2011-06-19 14:42:00,0,41,United Kingdom,11.8,0.0
13569,16,4,893.78,4.176542056074767,3.058052282276055,214,5,3,3,533,Loyal,2010-10-07 13:05:00,2011-11-22 13:07:00,411,140,United Kingdom,16.95,102.75
13570,242,1,239.49,8.870000000000001,10.635411821616717,27,2,1,1,211,Dormant,2011-04-10 13:36:00,2011-04-10 13:36:00,0,27,United Kingdom,40.56,0.0
13571,12,26,4546.54,6.7256508875739645,5.619375240561553,676,5,5,5,555,Champions,2009-12-08 13:02:00,2011-11-27 10:47:00,718,263,United Kingdom,76.5,27.615384615384617
13572,205,1,1384.25,41.946969696969695,31.11773534546342,33,2,1,4,214,Dormant,2011-05-18 11:59:00,2011-05-18 11:59:00,0,32,United Kingdom,157.92000000000002,0.0
13573,49,6,916.47,10.297415730337079,14.284146848874254,89,4,4,3,443,Loyal,2010-03-12 16:06:00,2011-10-20 14:33:00,586,73,United Kingdom,84.5,97.66666666666667
13574,410,1,421.25,4.089805825242719,4.276902622267415,103,1,1,2,112,Dormant,2010-10-24 13:28:00,2010-10-24 13:28:00,0,84,United Kingdom,25.5,0.0
13575,22,5,732.07,15.914565217391305,5.52703444957269,46,4,4,3,443,Loyal,2011-06-16 14:24:00,2011-11-16 13:14:00,152,41,United Kingdom,41.6,30.4
13576,9,28,11551.74,41.40408602150538,59.757361261780886,279,5,5,5,555,Champions,2009-12-08 15:12:00,2011-11-29 15:34:00,721,145,United Kingdom,244.08,25.75
13577,24,11,3489.28,20.76952380952381,12.928128308780515,168,4,5,5,455,Champions,2009-12-14 16:10:00,2011-11-14 15:19:00,699,102,United Kingdom,99.0,63.54545454545455
13578,408,1,147.66,16.406666666666666,22.309296268596192,9,2,1,1,211,Dormant,2010-10-26 13:44:00,2010-10-26 13:44:00,0,9,United Kingdom,61.2,0.0
13579,14,5,1539.04,17.100444444444445,7.735940768615708,90,5,4,4,544,Champions,2010-02-18 13:53:00,2011-11-25 08:41:00,644,72,United Kingdom,47.7,128.8
13580,405,1,107.75,21.55,10.29575155100394,5,2,1,1,211,Dormant,2010-10-29 15:01:00,2010-10-29 15:01:00,0,5,United Kingdom,39.95,0.0
13581,308,2,280.53000000000003,8.500909090909092,7.700927039826262,33,2,2,1,221,Dormant,2010-10-21 16:30:00,2011-02-03 14:41:00,104,32,United Kingdom,31.8,52.0
13582,389,2,241.68,21.970909090909092,9.795555578470735,11,2,2,1,221,Dormant,2010-04-01 11:38:00,2010-11-15 11:34:00,227,10,United Kingdom,47.2,113.5
13583,155,2,1445.031,15.052406249999999,5.785024446253447,96,3,2,4,324,Standard,2010-01-29 13:53:00,2011-07-07 10:40:00,523,93,United Kingdom,31.6,261.5
13584,306,3,392.45,4.728313253012048,5.0889681783430385,83,2,3,2,232,Standard,2010-02-02 08:40:00,2011-02-06 12:49:00,369,74,United Kingdom,27.25,123.0
